2,78,22117,119,156
2,74,33490,107,148
1,76,31720,118,76
2,8,26502,114,16
2,14,33596,117,28
1,61,29973,106,61
1,84,35338,112,84
2,54,39007,113,108
1,65,23772,103,65
1,1,38834,109,1
2,74,29731,107,148
1,10,37986,119,10
2,7,31587,115,14
1,11,29446,108,11
2,78,23322,105,156
1,21,34193,118,21
2,92,38918,100,184
1,27,23727,118,27
2,64,32777,102,128
2,50,36827,119,100
1,4,31122,104,4
1,62,23994,104,62
2,49,36906,120,98
2,10,34616,100,20
1,14,21743,113,14
1,10,32110,105,10
1,89,27874,101,89
1,32,20480,116,32
2,54,23111,110,108
1,15,21927,108,15
1,8,33503,114,8
2,22,30866,105,44
1,40,31212,120,40
1,72,27830,103,72
1,5,35893,100,5
1,11,26876,107,11
2,59,28025,114,118
1,83,29408,104,83
1,29,35422,102,29
2,33,33070,106,66
2,24,23325,106,48
1,63,29476,108,63
1,96,26976,118,96
1,38,27413,110,38
2,88,26797,102,176
2,33,35491,110,66
2,36,24991,109,72
1,94,30470,114,94
2,85,22122,116,170
2,61,25070,112,122
1,96,29490,115,96
2,28,29299,103,56
1,61,39263,111,61
2,97,21260,102,194
2,100,27003,120,200
1,28,22518,106,28
2,79,36352,103,158
1,10,22193,112,10
1,87,28602,120,87
2,63,30277,118,126
1,31,27812,103,31
2,31,36052,110,62
2,19,36208,107,38
1,32,29141,115,32
1,6,39415,109,6
1,1,27794,109,1
2,25,20072,113,50
1,95,31968,112,95
2,41,34883,109,82
1,33,32484,100,33
2,37,26500,114,74
2,93,39454,101,186
1,6,32905,118,6
1,23,25576,103,23
1,69,29000,111,69
1,55,36847,120,55
2,10,20510,104,20
1,13,35284,104,13
2,2,29913,110,4
1,23,22444,120,23
2,33,23667,116,66
1,27,38835,103,27
1,73,31458,107,73
1,55,21733,110,55
1,33,28684,108,33
1,50,38544,115,50
1,69,32225,106,69
1,30,23078,116,30
1,98,34627,101,98
1,94,32358,107,94
1,97,21890,112,97
2,83,31867,120,166
1,50,36993,102,50
2,91,20730,113,182
2,26,35035,100,52
1,9,22117,120,9
1,17,27420,107,17
1,23,38496,120,23
2,88,38862,109,176
2,31,35635,111,62
1,32,29189,117,32
1,64,26083,108,64
1,14,35558,102,14
2,33,22798,115,66
1,89,34532,100,89
1,21,22373,118,21
2,90,30847,102,180
2,67,38399,107,134
1,73,25424,111,73
1,74,30742,119,74
2,43,32989,102,86
2,66,24960,101,132
1,48,36525,114,48
2,43,33780,119,86
2,32,36360,101,64
2,22,30523,119,44
2,56,25819,113,112
2,82,38514,108,164
2,75,30500,108,150
1,1,34664,103,1
1,40,28156,114,40
1,72,31783,101,72
2,95,30528,103,190
2,4,22419,119,8
2,54,25700,116,108
1,62,30069,100,62
2,57,22512,116,114
1,43,28166,120,43
2,81,37292,103,162
1,47,29232,104,47
1,67,31826,113,67
2,78,21053,119,156
2,85,28113,107,170
1,37,21068,101,37
2,71,23201,111,142
1,41,26956,106,41
2,8,31840,115,16
1,5,32510,114,5
2,15,27313,102,30
2,18,28299,104,36
1,78,27889,111,78
1,41,22676,100,41
2,44,22808,114,88
2,45,20203,100,90
2,27,25071,120,54
1,5,31017,100,5
1,40,24801,110,40
2,81,35212,120,162
2,22,29352,104,44
2,37,34270,104,74
2,45,35806,111,90
1,13,33174,115,13
1,7,35370,107,7
2,35,29838,109,70
2,2,37306,117,4
2,71,24115,106,142
2,60,22559,120,120
1,55,31603,113,55
2,50,37801,100,100
1,15,21865,104,15
2,46,27555,116,92
2,43,27480,103,86
1,50,39226,100,50
2,51,39673,110,102
2,78,29309,105,156
2,42,32584,105,84
2,93,29221,106,186
1,90,34284,106,90
2,91,28997,106,182
1,5,35738,119,5
2,16,24891,111,32
2,43,37432,113,86
1,67,33292,109,67
2,9,25197,109,18
1,32,32789,115,32
1,29,30208,103,29
2,25,38778,104,50
1,1,38165,120,1
1,62,31479,109,62
2,39,35683,117,78
2,17,35734,105,34
1,37,35211,106,37
1,18,31935,111,18
2,33,33895,112,66
2,21,21035,110,42
1,54,21107,114,54
1,39,26504,118,39
2,75,25720,104,150
2,58,37305,118,116
1,91,23402,111,91
1,75,20339,110,75
1,82,34783,115,82
1,23,20507,115,23
1,63,20395,114,63
2,72,31028,105,144
2,73,30581,111,146
2,32,23968,116,64
2,84,38320,108,168
2,65,30496,115,130
1,13,31422,104,13
1,38,28220,102,38
2,10,36857,112,20
1,19,39480,102,19
2,34,28766,119,68
2,18,34414,107,36
2,47,36265,112,94
2,8,30395,100,16
2,94,25649,111,188
2,94,39362,107,188
1,9,32645,112,9
1,50,20589,104,50
2,37,35526,115,74
2,63,37965,116,126
2,50,25650,115,100
1,60,37462,114,60
1,20,24126,118,20
2,100,29269,108,200
2,52,39854,106,104
2,67,24739,119,134
2,5,34879,110,10
1,16,27107,106,16
1,75,25552,104,75
1,67,35926,112,67
1,69,37576,119,69
2,90,31068,111,180
2,9,25560,111,18
1,97,33529,102,97
2,43,21896,101,86
1,38,38489,108,38
1,96,28185,112,96
2,38,25571,101,76
1,17,21495,110,17
2,28,39808,116,56
1,51,30745,115,51
1,2,37392,112,2
1,52,33308,111,52
2,100,34037,118,200
2,40,23897,118,80
2,38,24955,109,76
1,11,25457,100,11
1,72,28544,107,72
1,98,21682,100,98
1,66,34117,102,66
1,90,29428,102,90
2,32,34038,109,64
2,56,32222,104,112
2,57,36395,113,114
2,21,35486,116,42
1,76,27409,119,76
2,27,23462,109,54
2,2,26693,104,4
1,69,30402,109,69
1,91,33547,103,91
1,22,31535,113,22
1,84,20634,116,84
2,90,24199,108,180
1,26,21452,111,26
2,16,32791,111,32
1,51,25258,118,51
1,8,23678,119,8
2,91,30430,100,182
1,24,21621,111,24
2,48,27952,113,96
2,82,25938,116,164
2,54,28053,115,108
1,96,28542,108,96
1,99,37962,113,99
2,58,23015,110,116
2,27,29929,118,54
2,8,30754,119,16
1,40,22874,111,40
1,8,22473,111,8
2,99,23264,112,198
2,48,21002,113,96
2,1,27829,115,2
1,32,31377,111,32
2,37,37090,118,74
1,65,29713,111,65
1,17,33554,109,17
2,52,23325,105,104
2,74,38035,108,148
2,11,37722,114,22
2,49,21303,100,98
2,5,36188,110,10
2,90,24258,118,180
2,68,21187,108,136
1,32,24278,114,32
2,81,20625,109,162
2,98,25073,116,196
2,20,26237,104,40
2,67,38395,120,134
1,10,22729,115,10
1,17,38303,110,17
1,86,22861,104,86
2,20,23890,116,40
1,96,21571,118,96
1,67,29697,115,67
1,20,22915,100,20
1,64,28891,115,64
1,10,33824,109,10
1,60,33465,100,60
1,64,27626,119,64
2,54,29604,111,108
2,89,24152,111,178
2,3,33130,119,6
2,13,34460,101,26
2,29,20416,102,58
1,37,33601,107,37
2,58,35903,102,116
2,84,35840,109,168
1,48,27690,110,48
1,66,20161,100,66
1,10,36549,118,10
1,65,26426,117,65
2,91,24357,103,182
2,32,24957,108,64
2,15,25271,115,30
2,99,24808,104,198
1,35,20547,101,35
2,77,27202,107,154
2,80,33225,113,160
1,20,25553,103,20
2,91,32103,100,182
2,1,34701,103,2
2,95,28605,120,190
2,56,36276,102,112
2,32,32892,109,64
2,20,31943,120,40
2,8,26979,117,16
1,56,31634,115,56
1,29,22704,114,29
1,30,25866,117,30
1,89,34701,120,89
2,99,22861,120,198
2,7,27698,106,14
1,94,32111,100,94
1,37,36914,108,37
1,72,27409,119,72
2,12,35702,110,24
1,67,28843,106,67
1,49,21475,101,49
1,52,35312,105,52
2,54,39896,108,108
2,65,33075,115,130
1,58,31929,103,58
1,36,27999,111,36
2,74,24635,101,148
2,66,22845,118,132
1,95,25870,103,95
2,92,24908,104,184
2,34,36015,102,68
2,15,29858,102,30
2,58,32354,110,116
1,81,37175,112,81
2,81,36315,100,162
1,94,39579,120,94
1,18,32773,114,18
2,70,34314,120,140
2,85,22981,110,170
1,21,29818,104,21
1,32,24832,111,32
2,53,26841,112,106
1,48,34776,120,48
2,12,39839,116,24
2,53,26839,112,106
2,36,31527,114,72
2,60,27723,115,120
2,7,36090,104,14
1,76,33861,114,76
2,44,23897,110,88
2,18,25911,119,36
2,88,35839,108,176
1,59,33489,113,59
2,80,29939,111,160
1,6,34031,101,6
2,98,28771,116,196
2,64,29991,116,128
2,29,20276,116,58
1,79,25918,105,79
2,70,31189,105,140
2,33,30004,101,66
1,22,37290,110,22
1,57,27584,120,57
1,100,20019,101,100
2,88,25332,104,176
2,33,38666,106,66
1,81,26210,105,81
2,2,25625,102,4
2,67,21291,115,134
1,65,27551,119,65
2,48,37398,107,96
2,56,27536,104,112
1,90,32353,112,90
2,19,31625,114,38
2,76,25201,106,152
1,76,33902,119,76
2,41,26097,102,82
2,39,25729,110,78
1,89,35679,109,89
1,36,20225,103,36
2,63,28673,103,126
1,97,32669,106,97
1,90,24663,108,90
1,6,22892,117,6
2,74,20361,101,148
1,97,24396,102,97
1,97,34589,116,97
2,91,29796,104,182
1,18,30746,112,18
2,43,36472,115,86
1,24,28651,113,24
2,94,35462,104,188
2,41,30866,111,82
2,96,28040,108,192
1,65,24031,105,65
2,74,26754,100,148
2,16,31832,120,32
2,77,25391,110,154
2,97,36270,100,194
1,86,33490,111,86
1,60,34328,100,60
2,82,24281,115,164
1,48,26644,108,48
1,32,23950,119,32
1,37,25447,104,37
1,3,28150,101,3
1,78,26045,108,78
1,68,39710,106,68
2,75,28391,109,150
1,19,32325,100,19
1,59,22872,114,59
2,42,31129,118,84
2,29,20485,103,58
2,76,25595,105,152
1,64,31388,104,64
2,79,35261,100,158
2,16,33226,108,32
1,97,34835,108,97
1,27,33570,114,27
2,94,37332,113,188
2,20,38954,101,40
2,76,23804,101,152
1,3,39015,109,3
2,9,39809,104,18
1,67,30109,104,67
2,1,35772,101,2
2,92,36656,116,184
1,33,36558,105,33
1,74,32800,100,74
2,15,34587,120,30
1,27,38117,103,27
2,50,35130,114,100
1,43,30472,112,43
1,33,20255,110,33
1,48,34813,120,48
1,12,30115,115,12
1,54,21724,118,54
2,75,20789,116,150
1,43,37798,114,43
1,45,29003,103,45
1,87,20306,106,87
1,33,26260,102,33
2,32,34354,119,64
2,75,20230,113,150
1,29,25793,111,29
2,28,23710,117,56
1,26,31621,118,26
1,23,24130,109,23
1,85,29042,119,85
2,78,26534,105,156
1,60,26286,115,60
1,23,29959,106,23
1,81,20995,113,81
2,88,20457,112,176
2,33,30180,118,66
1,52,28574,109,52
1,1,26105,117,1
2,90,22051,119,180
2,90,30424,106,180
2,14,26740,119,28
1,26,30947,112,26
2,93,34307,100,186
1,31,26946,104,31
2,49,33464,102,98
1,99,25538,113,99
2,30,37779,117,60
2,45,26012,106,90
2,34,21393,111,68
2,20,33264,100,40
1,28,31131,114,28
2,65,36881,111,130
2,42,29342,115,84
1,29,30049,118,29
1,14,30401,113,14
2,6,32284,100,12
2,26,33208,116,52
1,95,36435,110,95
1,18,30749,117,18
1,5,38576,100,5
2,7,23900,104,14
1,48,28341,111,48
2,84,26151,107,168
2,59,30740,100,118
1,39,26466,111,39
2,79,37809,108,158
1,45,28885,120,45
2,3,38204,100,6
1,20,36149,106,20
2,80,28721,119,160
2,52,32035,104,104
2,12,22803,107,24
2,23,25234,116,46
1,99,29172,112,99
2,45,39117,117,90
2,100,20807,117,200
2,100,28112,113,200
1,23,36001,114,23
1,72,23455,104,72
2,45,27514,103,90
1,20,29738,112,20
2,25,20310,118,50
2,63,30925,114,126
1,19,29421,102,19
1,25,30168,116,25
2,84,24324,102,168
2,23,29521,106,46
2,12,23728,108,24
1,64,27836,119,64
1,16,26499,110,16
1,96,21214,119,96
1,77,39941,117,77
1,38,26529,105,38
1,22,25170,112,22
2,95,20318,115,190
1,13,25077,110,13
1,39,38455,116,39
1,43,27929,101,43
2,66,29067,117,132
2,27,23547,100,54
1,35,25201,107,35
2,12,20877,114,24
2,88,31430,113,176
2,70,22626,112,140
2,99,30873,115,198
2,99,35604,109,198
1,86,22704,118,86
1,49,34638,101,49
2,21,30458,116,42
2,94,24657,102,188
2,39,21286,109,78
1,32,35759,119,32
2,74,24826,106,148
1,4,25588,113,4
1,48,20143,118,48
2,15,32195,110,30
1,75,27753,102,75
1,86,28364,119,86
1,99,36419,109,99
1,40,29236,119,40
2,30,39742,109,60
2,62,22423,113,124
2,15,32817,109,30
2,27,30726,112,54
2,12,31407,114,24
2,100,25578,101,200
2,57,28824,103,114
2,95,39846,120,190
1,18,21762,107,18
2,44,22966,112,88
2,53,23450,105,106
1,91,26179,118,91
2,88,37381,102,176
2,30,31728,109,60
1,85,24286,101,85
1,22,34989,114,22
1,3,39201,120,3
2,66,39583,113,132
2,21,27444,116,42
1,45,24525,120,45
2,12,23726,109,24
1,98,38975,112,98
1,70,39547,105,70
2,60,38192,105,120
1,40,32725,104,40
2,64,33430,116,128
2,73,29531,109,146
2,95,36184,102,190
2,15,34721,104,30
2,20,32361,116,40
1,14,37018,107,14
2,14,29923,100,28
2,53,22744,120,106
2,88,39729,106,176
1,10,38055,107,10
1,80,39088,101,80
1,98,35349,115,98
1,66,33503,110,66
1,36,35052,118,36
2,48,27525,100,96
1,32,23229,119,32
2,100,22676,110,200
1,5,23725,116,5
2,29,34738,105,58
2,28,26882,120,56
2,56,24820,102,112
1,14,20257,103,14
2,47,21948,104,94
1,91,26306,100,91
2,95,29656,108,190
2,84,24770,118,168
2,66,23203,105,132
2,17,33188,115,34
1,75,32569,108,75
1,85,24063,116,85
1,53,30557,111,53
1,55,30213,107,55
1,80,38029,120,80
2,76,36264,110,152
1,5,20857,103,5
2,87,32028,104,174
2,56,35984,111,112
2,54,23891,106,108
2,24,36310,111,48
2,87,33686,113,174
2,60,30669,107,120
1,34,29388,104,34
2,7,26289,104,14
1,70,20079,116,70
2,46,27677,118,92
2,67,37398,120,134
2,52,30595,120,104
2,3,21307,105,6
2,29,29413,103,58
2,30,24219,101,60
2,30,28616,114,60
1,30,22342,105,30
2,44,24838,104,88
1,16,38170,115,16
2,21,24199,115,42
1,53,35148,110,53
1,64,27466,100,64
1,97,30126,106,97
1,66,25653,114,66
1,37,31530,112,37
2,75,30590,112,150
1,65,22969,104,65
1,70,26999,115,70
1,13,21725,118,13
2,6,35174,117,12
1,13,36654,119,13
1,100,23551,113,100
1,71,29008,103,71
2,33,29343,107,66
1,11,20479,119,11
2,17,33568,104,34
1,36,23485,109,36
1,6,28360,112,6
2,80,20359,110,160
2,80,32209,117,160
2,2,32115,120,4
2,62,24028,106,124
2,95,32991,104,190
2,63,35079,113,126
1,69,22577,119,69
1,75,38085,115,75
2,34,21423,109,68
2,81,25350,114,162
1,61,32700,107,61
2,80,20041,120,160
2,80,30725,108,160
2,14,35200,118,28
1,41,30617,105,41
1,88,22483,115,88
2,2,26444,101,4
1,85,36921,104,85
2,13,27663,120,26
2,75,23167,112,150
2,41,21788,109,82
1,32,21730,109,32
1,57,31584,116,57
2,84,27243,100,168
1,11,27752,105,11
1,26,25272,103,26
1,42,38166,119,42
2,99,35568,116,198
1,57,36224,103,57
1,37,29052,116,37
1,63,27294,115,63
2,3,39087,114,6
2,48,23746,105,96
2,4,30310,104,8
1,92,25092,109,92
2,89,36799,107,178
2,44,24851,118,88
1,42,33003,118,42
1,86,38152,115,86
1,69,34089,118,69
2,77,34048,112,154
1,58,38185,101,58
2,32,33337,107,64
1,53,32808,106,53
1,85,30332,110,85
2,55,31975,115,110
2,14,22413,113,28
1,75,39614,102,75
1,9,25628,100,9
2,95,32358,106,190
1,37,20996,104,37
2,15,24163,100,30
1,76,36949,111,76
2,17,35701,116,34
1,54,27483,109,54
2,17,21581,105,34
1,17,39794,105,17
1,18,30921,120,18
1,76,34454,111,76
1,100,29308,101,100
2,84,36304,104,168
1,61,28693,100,61
1,34,21362,111,34
2,29,38262,116,58
1,54,29705,115,54
1,3,33226,100,3
2,90,27177,116,180
1,66,24146,105,66
1,31,36475,102,31
2,16,31072,106,32
2,2,28614,117,4
2,87,27478,116,174
1,27,35560,113,27
2,17,38708,119,34
2,14,27855,104,28
1,21,36584,105,21
1,67,38493,118,67
1,45,33324,109,45
1,59,21264,106,59
1,49,24543,118,49
2,76,34758,111,152
2,96,36534,120,192
1,59,30577,116,59
1,60,31729,107,60
1,27,28279,100,27
2,65,29957,107,130
1,46,32267,108,46
1,20,39775,111,20
1,86,35379,100,86
1,59,34353,108,59
1,20,36730,118,20
1,46,36902,108,46
1,48,30276,101,48
2,65,24163,107,130
1,60,34518,119,60
1,22,27852,116,22
2,96,22023,111,192
2,84,36945,100,168
2,96,29770,108,192
1,29,20795,119,29
1,8,23013,101,8
1,35,24296,102,35
1,51,24936,100,51
1,57,21016,104,57
2,1,27740,107,2
1,79,30431,101,79
1,78,36099,112,78
1,7,39714,103,7
2,26,23251,100,52
1,93,37794,111,93
2,29,35808,105,58
1,24,26955,112,24
1,32,35595,107,32
1,98,37634,117,98
1,42,20632,108,42
1,10,35706,111,10
1,65,29796,115,65
2,84,28076,109,168
2,55,31676,118,110
1,10,32699,102,10
1,77,22690,117,77
1,90,39918,106,90
1,32,38123,114,32
2,23,22288,114,46
2,17,28334,111,34
1,55,38333,103,55
2,85,36877,115,170
1,21,33440,101,21
1,34,21235,107,34
1,52,32056,120,52
1,25,30304,101,25
2,74,30626,114,148
1,42,22757,113,42
2,96,20677,103,192
1,8,38793,117,8
2,34,27227,106,68
1,95,36986,119,95
1,46,28863,103,46
1,36,38805,120,36
2,96,25135,106,192
1,86,32281,120,86
1,28,35236,117,28
1,95,28506,111,95
2,53,22776,101,106
2,88,24202,103,176
2,2,28512,108,4
1,20,21133,101,20
1,79,28115,102,79
2,31,35936,114,62
2,57,32408,108,114
2,76,24755,103,152
1,33,36819,114,33
2,6,26324,109,12
2,17,28272,109,34
2,19,21037,115,38
2,79,27644,102,158
1,54,37124,119,54
1,52,32870,109,52
1,3,38763,110,3
2,60,26584,109,120
1,98,24306,109,98
1,34,38214,104,34
1,3,38227,118,3
1,99,20073,104,99
2,9,32247,110,18
1,92,31573,116,92
1,33,25757,110,33
1,19,36926,118,19
2,14,21850,108,28
2,63,36332,120,126
2,43,34923,113,86
1,13,26185,103,13
1,77,21753,101,77
1,38,32006,106,38
2,96,26579,118,192
2,75,35646,107,150
1,6,36588,117,6
1,27,28991,106,27
2,30,27102,119,60
1,19,32247,111,19
1,87,21916,108,87
1,35,20559,111,35
1,55,22388,100,55
1,96,37219,112,96
2,94,20350,101,188
1,66,34546,107,66
1,11,34409,108,11
2,97,34713,116,194
2,14,33017,112,28
2,71,34380,110,142
1,2,29417,101,2
2,8,22428,114,16
2,12,34947,108,24
1,2,34074,119,2
1,45,39627,109,45
2,67,32515,101,134
2,24,31981,108,48
1,29,20022,114,29
2,7,36598,120,14
1,63,29931,116,63
2,62,35304,101,124
2,79,37453,101,158
1,50,29394,106,50
2,94,36182,115,188
1,87,20193,113,87
2,40,22193,117,80
1,72,20649,117,72
1,12,35086,102,12
1,100,26985,101,100
1,11,28913,113,11
2,73,33812,105,146
1,22,34054,100,22
1,60,34674,107,60
2,57,35804,111,114
2,89,27819,106,178
2,10,30444,104,20
2,44,36722,116,88
1,11,23606,105,11
2,57,29046,112,114
1,13,33020,115,13
1,11,20356,101,11
1,60,25519,118,60
1,81,28783,110,81
1,98,27069,117,98
1,79,39523,106,79
2,33,36341,116,66
2,74,30338,103,148
2,7,39257,116,14
1,30,31396,117,30
1,96,34758,106,96
1,91,24804,114,91
2,34,20206,104,68
1,39,39660,105,39
1,27,22317,111,27
2,41,30229,117,82
1,33,23750,100,33
1,53,31987,114,53
2,79,39117,107,158
2,66,29416,102,132
2,89,30720,113,178
2,60,29232,120,120
2,94,22316,116,188
1,67,20702,106,67
1,11,36899,116,11
1,84,26473,104,84
1,83,20503,101,83
1,51,33608,109,51
1,96,25477,109,96
2,11,38724,119,22
2,51,32093,107,102
2,27,24490,120,54
2,9,31761,100,18
2,27,37683,111,54
1,97,32335,118,97
1,4,31022,108,4
2,4,23591,118,8
1,38,23657,103,38
2,76,27839,111,152
2,82,28862,119,164
2,1,33456,109,2
1,63,29418,118,63
1,67,33158,104,67
1,88,22005,105,88
1,27,25670,105,27
2,90,29463,120,180
2,10,26698,117,20
1,47,29090,105,47
1,80,28888,104,80
2,29,35826,103,58
1,32,26263,112,32
1,57,20564,117,57
2,41,25423,107,82
1,33,24442,113,33
2,82,35288,101,164
1,89,35440,108,89
1,62,31705,115,62
1,26,22493,104,26
1,50,30332,104,50
1,57,24948,111,57
1,21,24399,110,21
2,17,33154,100,34
1,9,31301,109,9
2,98,37095,104,196
2,31,24151,113,62
1,60,36052,120,60
1,83,37802,120,83
1,21,31973,105,21
2,34,39399,101,68
1,4,27848,100,4
1,61,24478,106,61
2,50,36904,104,100
2,47,33129,118,94
1,31,22407,108,31
1,94,39233,111,94
2,62,32533,120,124
1,67,26147,119,67
1,73,32467,117,73
1,12,37116,112,12
2,70,23898,101,140
2,71,27465,115,142
1,40,21725,112,40
2,100,38474,117,200
2,74,30139,113,148
2,23,27811,103,46
1,73,23749,105,73
1,93,37626,102,93
2,7,39017,113,14
1,63,28641,108,63
2,43,36464,102,86
1,55,32719,106,55
2,2,35275,117,4
2,78,27654,106,156
2,11,22173,101,22
1,83,20814,118,83
1,86,20765,118,86
1,76,27360,102,76
2,64,23846,106,128
1,49,37926,115,49
1,34,35078,106,34
1,72,35609,115,72
2,62,39414,104,124
1,28,27578,101,28
2,54,28095,107,108
1,98,29791,106,98
2,42,25039,110,84
2,78,22328,105,156
1,12,34930,102,12
1,54,34281,102,54
1,5,26646,113,5
2,84,38223,111,168
2,90,35513,110,180
1,100,29024,118,100
1,1,39820,106,1
2,46,23193,108,92
2,20,22813,119,40
2,51,37619,104,102
1,19,30716,111,19
1,34,37589,111,34
1,75,36189,101,75
2,69,33189,111,138
2,79,29731,112,158
2,45,21168,104,90
2,33,32812,112,66
2,98,35702,106,196
1,49,33697,117,49
1,63,38314,120,63
1,73,29349,114,73
2,46,22394,110,92
1,1,31436,114,1
2,61,24665,114,122
2,65,25027,114,130
2,82,20409,115,164
1,71,29396,110,71
1,63,26310,105,63
1,100,39721,112,100
2,43,33838,101,86
1,42,34220,113,42
1,52,26576,109,52
2,29,36616,107,58
2,51,35519,111,102
2,19,37157,104,38
1,88,31798,101,88
2,14,37023,119,28
2,46,35866,102,92
2,24,35047,105,48
2,25,22930,105,50
2,45,29803,105,90
2,98,30659,111,196
2,34,34353,105,68
2,18,29679,119,36
1,21,37933,120,21
1,67,23530,115,67
2,87,24116,108,174
1,20,33467,106,20
2,8,24841,102,16
1,53,31106,120,53
2,50,24423,105,100
2,96,26257,105,192
1,18,28722,104,18
2,60,22683,110,120
2,56,20271,115,112
2,85,22466,119,170
2,79,36627,108,158
1,87,30377,112,87
1,2,36299,116,2
1,55,31307,106,55
2,59,35866,111,118
2,24,23134,118,48
1,18,30634,112,18
2,19,22387,107,38
1,5,21770,113,5
1,98,20520,100,98
1,74,35811,115,74
2,97,32266,107,194
2,19,22799,104,38
1,75,22663,116,75
1,83,39184,115,83
1,66,25639,113,66
1,85,20253,104,85
1,25,35646,117,25
2,32,31026,101,64
2,48,28891,118,96
1,18,25405,108,18
1,36,37736,116,36
2,52,26516,118,104
1,91,20452,101,91
2,46,30060,103,92
1,18,37182,115,18
2,6,24000,119,12
1,41,20193,106,41
1,9,28192,113,9
1,14,31495,115,14
2,73,22888,104,146
2,48,20144,115,96
2,29,34614,117,58
2,64,39769,108,128
2,60,24071,100,120
2,91,39590,112,182
1,19,26663,113,19
2,73,30945,111,146
1,7,34306,106,7
2,9,28671,110,18
2,34,22779,118,68
1,68,35987,106,68
2,16,26534,112,32
1,99,33602,118,99
1,81,23239,109,81
1,49,35603,108,49
1,4,31991,116,4
1,79,21771,114,79
1,25,33582,120,25
1,21,28614,101,21
2,99,22792,107,198
1,32,27100,112,32
1,98,27894,109,98
1,79,22181,104,79
1,69,26750,113,69
1,58,39451,110,58
2,14,33078,102,28
2,22,38553,104,44
2,6,34324,119,12
1,38,32263,106,38
2,79,37119,110,158
1,36,29519,115,36
1,45,22253,104,45
1,25,21202,108,25
1,66,32355,112,66
1,54,24865,110,54
2,36,27932,104,72
1,24,24960,112,24
1,45,32277,103,45
2,16,26606,104,32
1,27,33927,103,27
1,41,33811,112,41
1,69,25066,113,69
2,42,21947,112,84
1,58,32479,116,58
1,69,32955,108,69
1,68,21744,116,68
1,19,34202,105,19
1,76,20612,103,76
1,98,35749,116,98
1,17,35840,120,17
1,8,25619,113,8
1,84,23926,109,84
1,94,37492,109,94
2,18,30784,108,36
1,66,25919,107,66
1,19,20930,101,19
1,9,30188,119,9
2,53,38097,114,106
1,67,25398,101,67
1,63,37174,117,63
1,11,23136,109,11
2,83,21450,104,166
2,76,32897,111,152
1,55,24083,100,55
2,28,34704,100,56
1,46,39597,114,46
1,91,33343,107,91
2,70,35282,103,140
1,46,33534,107,46
2,27,32225,105,54
1,61,38669,110,61
1,6,31954,112,6
1,67,22228,106,67
2,3,34302,116,6
1,56,33881,105,56
1,39,34633,107,39
2,2,21077,109,4
2,88,21520,119,176
2,1,28405,107,2
1,23,37856,103,23
1,39,20597,119,39
2,84,30316,115,168
1,3,34142,116,3
2,19,36768,120,38
2,84,37727,100,168
2,45,20764,119,90
2,16,22756,117,32
2,94,25036,101,188
2,1,22515,105,2
1,34,35337,102,34
1,39,21252,110,39
1,65,38027,102,65
1,50,23472,101,50
1,97,34794,106,97
1,11,32346,115,11
1,62,39813,109,62
1,70,35892,117,70
2,58,24082,103,116
2,23,24672,100,46
1,76,33515,116,76
1,91,28008,102,91
2,13,21557,114,26
2,93,31700,118,186
2,43,30606,120,86
2,95,26325,113,190
2,60,34391,115,120
1,10,33566,100,10
1,78,34607,113,78
1,88,26462,117,88
2,29,24410,107,58
1,8,33135,115,8
2,19,30790,109,38
2,45,25905,120,90
1,61,34393,115,61
2,65,30961,105,130
2,96,24233,120,192
1,98,31537,119,98
2,61,38060,120,122
2,48,39195,101,96
1,54,21144,106,54
1,30,37790,114,30
1,26,30316,115,26
1,57,39540,114,57
1,34,32132,110,34
2,17,30794,101,34
2,26,26669,113,52
2,45,28871,116,90
2,85,39305,118,170
2,100,22295,106,200
2,92,21352,106,184
1,97,36003,110,97
2,72,27135,104,144
2,67,29742,109,134
2,93,24893,111,186
2,62,39456,118,124
1,51,34749,118,51
2,12,20098,115,24
2,65,22777,114,130
2,47,39122,118,94
1,2,22913,120,2
2,5,31764,106,10
1,77,35840,109,77
1,64,30781,117,64
2,50,30104,110,100
2,57,38187,115,114
1,39,20276,109,39
2,27,29534,109,54
2,92,34605,120,184
2,27,27301,116,54
2,6,22992,119,12
2,19,25553,112,38
1,76,28325,110,76
1,16,34747,118,16
2,75,25092,103,150
2,3,30921,101,6
2,72,22350,101,144
2,71,23360,115,142
2,85,22936,119,170
1,16,36295,104,16
2,44,38553,105,88
2,88,27130,115,176
1,45,22076,103,45
2,40,37894,101,80
2,42,39724,107,84
1,80,33513,115,80
1,53,22718,118,53
1,50,29599,102,50
1,17,31742,108,17
2,51,27928,101,102
2,15,27107,103,30
2,6,37622,100,12
1,60,37297,108,60
1,23,22014,107,23
2,98,21222,102,196
1,66,37014,117,66
1,50,30153,118,50
1,20,23029,108,20
1,7,27850,114,7
2,48,35319,107,96
2,5,28846,114,10
2,69,37157,110,138
1,50,26508,108,50
2,75,29981,107,150
1,89,31592,111,89
2,89,22873,101,178
2,1,39676,102,2
1,66,38888,116,66
1,47,28180,103,47
2,85,38384,105,170
2,84,23953,106,168
2,41,21789,112,82
1,68,34356,105,68
2,41,28940,112,82
1,49,23425,101,49
1,37,28901,100,37
1,1,32161,120,1
1,41,38090,113,41
2,15,36428,113,30
1,62,24344,119,62
2,78,24389,118,156
1,34,31139,101,34
2,46,37583,119,92
